,Air_temperature,Process_temperature,Rotational_speed,Torque,Tool_wear,Target,Type_H,Type_L,Type_M
5184,304.0,313.0,1397,42.4,113,0,False,True,False
5185,304.0,313.0,2012,21.1,115,0,False,True,False
5186,304.0,313.0,2354,15.0,117,0,False,True,False
5187,304.0,313.1,1648,35.7,119,0,False,True,False
5188,304.0,313.2,1632,30.6,121,0,False,True,False
5189,304.1,313.2,1427,46.9,123,0,False,False,True
5190,304.1,313.2,1452,48.0,126,0,False,True,False
5191,304.0,313.2,1416,46.0,128,0,False,True,False
5192,303.9,313.1,1310,62.9,130,0,False,True,False
5193,304.0,313.1,1408,39.8,132,0,True,False,False
5194,303.9,313.1,1668,34.4,137,0,False,False,True
5195,303.9,313.0,1551,36.8,140,0,False,True,False
5196,303.9,313.0,1517,36.0,142,0,True,False,False
5197,303.8,312.9,1570,35.8,147,0,True,False,False
5198,303.8,312.8,1428,53.3,152,0,False,True,False
5199,303.8,312.8,1503,40.0,154,0,False,True,False
5200,303.8,312.8,1416,58.7,156,0,False,True,False
5201,303.7,312.7,1396,47.3,158,0,False,False,True
5202,303.7,312.7,1335,51.1,161,0,False,True,False
5203,303.7,312.6,1671,30.5,163,0,False,False,True
5204,303.7,312.7,1989,22.4,166,0,False,True,False
5205,303.7,312.7,1468,43.3,168,0,False,True,False
5206,303.7,312.6,1711,27.6,170,0,True,False,False
5207,303.8,312.7,1488,41.3,175,0,False,False,True
5208,303.8,312.7,1664,29.3,178,0,False,True,False
5209,303.8,312.7,1507,38.5,180,0,False,False,True
5210,303.7,312.6,1466,42.5,183,0,False,True,False
5211,303.7,312.5,1433,53.6,185,0,False,True,False
5212,303.7,312.5,1397,45.7,187,0,False,True,False
5213,303.7,312.6,1429,43.3,189,0,False,False,True
5214,303.7,312.7,1572,37.2,192,0,False,True,False
5215,303.7,312.7,1532,42.7,194,0,False,False,True
5216,303.7,312.7,1316,51.8,197,0,False,False,True
5217,303.8,312.8,1420,47.9,200,0,False,False,True
5218,303.8,312.9,1589,37.2,203,0,False,True,False
5219,303.8,313.0,1365,59.9,205,1,False,True,False
5220,303.8,313.0,1633,32.9,207,0,False,True,False
5221,303.9,313.0,1626,31.4,209,0,False,True,False
5222,303.9,313.1,1665,29.6,0,0,False,True,False
5223,303.9,313.2,1350,47.2,2,0,False,False,True
5224,303.9,313.2,1590,31.9,5,0,False,True,False
5225,304.0,313.2,1437,53.9,7,0,False,False,True
5226,303.9,313.0,1403,48.3,10,0,False,True,False
5227,303.9,313.1,1440,41.1,12,0,False,True,False
5228,303.9,313.1,1343,61.4,14,0,False,False,True
5229,303.9,313.1,1790,26.7,17,0,True,False,False
5230,303.8,313.1,2117,18.6,22,0,False,False,True
5231,303.8,313.1,1458,42.2,25,0,False,True,False
5232,303.6,312.9,1381,57.8,27,0,False,True,False
5233,303.6,312.9,1450,45.3,29,0,False,True,False
5234,303.7,312.9,1461,50.1,31,0,False,True,False
5235,303.7,312.9,1511,41.0,33,0,False,False,True
5236,303.8,313.1,1394,45.4,36,0,False,True,False
5237,303.8,313.0,1499,42.3,38,0,False,True,False
5238,303.7,313.0,1457,44.1,40,0,False,True,False
5239,303.7,313.0,1753,29.0,42,0,False,True,False
5240,303.7,313.0,1694,28.0,44,0,False,True,False
5241,303.7,313.1,1683,28.4,46,0,False,True,False
5242,303.7,313.1,1496,47.4,48,0,False,True,False
5243,303.7,313.1,1721,34.8,50,0,False,True,False
5244,303.6,313.0,1593,31.6,52,0,False,True,False
5245,303.6,313.0,1575,38.3,54,0,False,True,False
5246,303.5,313.0,1465,41.0,56,0,False,True,False
5247,303.6,313.1,1405,38.3,58,0,False,True,False
5248,303.5,313.0,1902,21.6,60,0,False,False,True
5249,303.4,312.9,1422,39.9,63,0,False,False,True
5250,303.5,312.9,1332,52.9,66,0,False,True,False
5251,303.4,312.9,1307,54.3,68,0,False,False,True
5252,303.5,313.0,1322,59.5,71,0,False,True,False
5253,303.5,313.0,1547,40.3,73,0,False,True,False
5254,303.5,313.1,1897,23.6,75,0,False,True,False
5255,303.5,313.0,1403,51.9,77,0,False,False,True
5256,303.5,313.0,1393,51.6,80,0,False,True,False
5257,303.5,313.0,1482,38.5,82,0,False,True,False
5258,303.5,312.9,1572,44.7,84,0,False,False,True
5259,303.5,312.9,1544,36.9,87,0,False,True,False
5260,303.5,313.0,1492,46.1,89,0,False,False,True
5261,303.4,312.8,1513,35.8,92,0,False,True,False
5262,303.4,312.8,1449,43.9,94,0,False,True,False
5263,303.5,312.8,1877,22.3,96,0,False,True,False
5264,303.4,312.8,1376,53.4,98,0,False,True,False
5265,303.5,312.9,1883,23.3,100,0,False,False,True
5266,303.4,312.8,1518,38.7,103,0,False,False,True
5267,303.5,312.9,1438,42.8,106,0,False,False,True
5268,303.4,312.9,1389,54.1,109,0,False,True,False
5269,303.5,312.9,1504,44.8,111,0,False,True,False
5270,303.5,312.9,1275,64.4,113,0,False,True,False
5271,303.6,313.0,1534,39.7,115,0,False,True,False
5272,303.6,313.0,1396,38.2,117,0,False,False,True
5273,303.6,313.1,1395,44.1,120,0,False,True,False
5274,303.6,313.0,1617,30.9,122,0,False,True,False
5275,303.7,313.1,1423,41.2,124,0,False,True,False
5276,303.5,313.0,1606,34.0,126,0,False,True,False
5277,303.5,312.9,1501,44.0,128,0,False,True,False
5278,303.5,312.9,1618,30.4,130,0,False,False,True
5279,303.6,313.0,1522,35.8,133,0,False,True,False
5280,303.6,312.9,1480,41.4,135,0,False,True,False
5281,303.7,313.0,1469,39.9,137,0,False,False,True
5282,303.8,313.2,1381,52.4,140,0,True,False,False
5283,303.8,313.2,1525,41.9,145,0,False,True,False
5284,303.8,313.2,1732,29.6,147,0,False,False,True
5285,303.8,313.1,1523,39.8,150,0,False,True,False
5286,303.8,313.1,1422,42.4,152,0,False,True,False
5287,303.8,313.2,1506,46.9,154,0,True,False,False
5288,303.8,313.2,1531,39.4,159,0,False,True,False
5289,303.9,313.3,1507,34.3,161,0,False,False,True
5290,303.9,313.3,1526,40.7,164,0,False,True,False
5291,303.8,313.3,1406,52.1,166,0,False,True,False
5292,303.9,313.3,1567,35.0,168,0,False,False,True
5293,303.9,313.4,1464,49.1,171,0,False,False,True
5294,303.9,313.4,1442,48.5,174,0,False,True,False
5295,303.8,313.2,1336,47.8,176,0,False,True,False
5296,303.8,313.2,1379,50.2,178,0,True,False,False
5297,303.7,313.1,1406,48.6,183,0,False,True,False
5298,303.7,313.1,2130,18.1,185,0,False,False,True
5299,303.7,313.1,1355,49.1,188,0,False,True,False
5300,303.8,313.2,1710,26.5,190,0,False,False,True
5301,303.8,313.1,1309,55.8,193,0,False,True,False
5302,303.9,313.1,1491,37.2,195,0,False,True,False
5303,303.9,313.2,1481,44.1,197,0,False,True,False
5304,303.9,313.1,1425,49.3,199,0,False,True,False
5305,303.9,313.2,1680,29.1,201,0,True,False,False
5306,304.0,313.2,1612,31.7,206,0,True,False,False
5307,304.0,313.3,1530,34.8,211,0,False,True,False
5308,304.0,313.2,1481,42.6,213,0,False,True,False
5309,303.9,313.2,1422,48.0,215,1,False,False,True
5310,303.8,313.0,1427,43.0,0,0,False,True,False
5311,303.7,312.9,1460,49.8,2,0,True,False,False
5312,303.6,312.9,1873,23.5,7,0,False,True,False
5313,303.7,312.9,1566,32.6,9,0,False,False,True
5314,303.6,312.8,1701,30.8,12,0,False,True,False
5315,303.6,312.8,1710,27.2,14,0,False,True,False
5316,303.6,312.8,1689,33.1,16,0,False,False,True
5317,303.6,312.7,1637,32.9,19,0,False,True,False
5318,303.5,312.6,1496,39.0,21,0,False,True,False
5319,303.5,312.7,1402,47.0,23,0,False,False,True
5320,303.4,312.7,1363,45.5,26,0,False,True,False
5321,303.4,312.7,1576,49.9,28,0,False,False,True
5322,303.4,312.7,1357,55.3,31,0,False,False,True
5323,303.4,312.7,1399,48.4,34,0,False,False,True
5324,303.4,312.8,1526,30.8,37,0,False,False,True
5325,303.5,312.7,1694,27.3,40,0,False,True,False
5326,303.5,312.7,1420,49.1,42,0,False,False,True
5327,303.5,312.7,2116,16.7,45,0,False,False,True
5328,303.7,312.9,1406,41.9,48,0,False,False,True
5329,303.7,313.0,1456,45.5,51,0,False,True,False
5330,303.6,312.9,1588,31.9,53,0,False,True,False
5331,303.7,312.8,1448,44.5,55,0,False,True,False
5332,303.6,312.7,1403,46.2,57,0,True,False,False
5333,303.5,312.6,1405,51.6,62,0,False,False,True
5334,303.4,312.6,2706,9.8,65,1,False,False,True
5335,303.3,312.4,1505,38.9,68,0,False,False,True
5336,303.2,312.4,1663,33.7,71,0,False,True,False
5337,303.3,312.6,1482,44.4,73,0,False,False,True
5338,303.3,312.5,1674,32.7,76,0,False,False,True
5339,303.4,312.7,1594,32.8,79,0,False,False,True
5340,303.5,312.7,1393,49.3,82,0,False,True,False
5341,303.5,312.8,1404,55.8,84,0,True,False,False
5342,303.5,312.8,1375,45.7,89,0,False,False,True
5343,303.5,312.8,1607,38.4,92,0,False,True,False
5344,303.4,312.8,1360,50.8,94,0,False,True,False
5345,303.5,312.8,1524,39.4,96,0,False,True,False
5346,303.4,312.7,1534,35.5,98,0,False,True,False
5347,303.3,312.7,1262,63.8,100,0,False,True,False
5348,303.3,312.6,1623,34.6,102,0,False,True,False
5349,303.3,312.7,1642,33.6,104,0,False,False,True
5350,303.4,312.8,1622,35.1,107,0,False,False,True
5351,303.5,312.9,1530,34.5,110,0,False,False,True
5352,303.4,312.8,1590,36.3,113,0,False,False,True
5353,303.4,312.7,1589,34.0,116,0,False,True,False
5354,303.4,312.6,1462,37.5,118,0,False,True,False
5355,303.3,312.5,1328,49.8,120,0,True,False,False
5356,303.3,312.6,1692,29.0,125,0,True,False,False
5357,303.3,312.5,1968,20.6,130,0,False,True,False
5358,303.3,312.6,1827,24.2,132,0,True,False,False
5359,303.3,312.6,1397,47.1,137,0,False,False,True
5360,303.3,312.6,1463,44.0,140,0,False,True,False
5361,303.3,312.7,1643,30.7,142,0,False,True,False
5362,303.2,312.6,1281,57.0,144,0,False,True,False
5363,303.2,312.5,1518,39.9,146,0,False,True,False
5364,303.2,312.6,1601,35.3,148,0,False,True,False
5365,303.1,312.6,1548,36.4,150,0,False,True,False
5366,303.1,312.6,1404,40.6,152,0,True,False,False
5367,303.1,312.5,1766,26.7,157,0,False,False,True
5368,303.1,312.5,1667,30.0,160,0,False,False,True
5369,303.0,312.5,1507,37.9,163,0,True,False,False
5370,303.0,312.4,1627,37.1,168,0,True,False,False
5371,302.9,312.3,1435,47.7,173,0,False,True,False
5372,302.9,312.3,1509,46.8,175,0,True,False,False
5373,302.9,312.3,1809,25.0,180,0,False,False,True
5374,302.9,312.3,1515,40.8,183,0,False,True,False
5375,302.9,312.3,1530,34.9,185,0,False,True,False
5376,302.8,312.3,1336,57.5,187,0,True,False,False
5377,302.9,312.4,2030,19.1,192,0,False,True,False
5378,302.9,312.4,1550,36.9,194,0,False,True,False
5379,302.9,312.4,1446,41.7,196,0,False,True,False
5380,302.8,312.3,1494,37.5,198,0,False,True,False
5381,302.8,312.4,1651,27.0,200,0,False,True,False
5382,302.9,312.4,1698,33.8,202,0,False,True,False
5383,302.8,312.3,1504,40.3,204,0,False,True,False
5384,302.9,312.4,1421,46.0,206,0,False,False,True
5385,302.9,312.3,1754,26.9,209,0,True,False,False
5386,302.9,312.2,1469,42.0,214,0,False,True,False
5387,302.8,312.2,1433,50.0,216,0,False,True,False
5388,302.8,312.3,1432,49.0,218,0,False,False,True
5389,302.8,312.3,1366,49.1,221,0,False,True,False
5390,302.8,312.3,1483,47.2,223,0,True,False,False
5391,302.7,312.2,1572,34.4,228,0,False,True,False
5392,302.8,312.2,1481,40.2,230,0,False,True,False
5393,302.8,312.3,1473,42.6,232,0,False,True,False
5394,302.8,312.3,1262,70.5,234,1,False,False,True
5395,302.8,312.4,1529,36.8,237,0,False,True,False
5396,302.8,312.4,1523,39.7,239,0,False,True,False
5397,302.8,312.3,1416,42.7,241,0,False,False,True
5398,302.9,312.4,1923,23.9,244,0,False,True,False
5399,302.8,312.4,1411,53.8,246,1,True,False,False
5400,302.7,312.4,1477,46.3,251,1,False,True,False
5401,302.6,312.3,1454,54.8,253,1,False,False,True
5402,302.7,312.3,1421,48.5,0,0,False,True,False
5403,302.7,312.3,1858,25.4,2,0,False,True,False
5404,302.8,312.5,1422,46.1,4,0,True,False,False
5405,302.7,312.4,1444,48.7,9,0,False,True,False
5406,302.7,312.4,1360,47.8,11,0,False,True,False
5407,302.7,312.4,1954,24.8,13,0,False,True,False
5408,302.6,312.4,1628,33.0,15,0,False,True,False
5409,302.7,312.4,1433,44.2,17,0,False,True,False
5410,302.7,312.5,1417,51.5,19,0,False,False,True
5411,302.8,312.6,1462,39.4,22,0,False,True,False
5412,302.9,312.6,1328,59.9,24,0,False,True,False
5413,302.7,312.5,1527,36.4,26,0,True,False,False
5414,302.6,312.3,1534,34.3,31,0,False,True,False
5415,302.6,312.4,1410,50.3,33,0,False,False,True
5416,302.6,312.3,1660,30.3,36,0,False,True,False
5417,302.6,312.4,1386,45.8,38,0,False,True,False
5418,302.6,312.4,1398,41.6,40,0,False,True,False
5419,302.6,312.3,1321,53.4,42,0,False,True,False
5420,302.6,312.3,1512,34.2,44,0,False,True,False
5421,302.6,312.3,1566,36.6,46,0,False,False,True
5422,302.7,312.4,1422,44.5,49,0,False,False,True
5423,302.6,312.3,1647,31.8,52,0,False,True,False
5424,302.6,312.2,1377,45.5,54,0,False,True,False
5425,302.5,312.2,1775,27.9,56,0,False,True,False
5426,302.6,312.3,1554,42.0,58,0,False,True,False
5427,302.7,312.4,1423,51.9,60,0,False,True,False
5428,302.7,312.4,1453,47.3,62,0,False,True,False
5429,302.8,312.4,1590,34.4,64,0,False,True,False
5430,302.8,312.5,1694,28.4,66,0,False,True,False
5431,302.8,312.5,1462,43.4,68,0,False,True,False
5432,302.8,312.4,1392,46.2,70,0,False,True,False
5433,302.9,312.5,1550,45.5,72,0,False,True,False
5434,302.9,312.5,1629,30.4,74,0,False,True,False
5435,303.0,312.5,1524,42.1,76,0,False,False,True
5436,302.9,312.5,1679,30.9,79,0,False,False,True
5437,302.9,312.6,1394,46.4,82,0,False,False,True
5438,302.9,312.5,1683,32.1,85,0,False,True,False
5439,303.0,312.5,1626,30.5,87,0,False,True,False
5440,303.0,312.5,1698,30.0,89,0,True,False,False
5441,303.0,312.6,1392,42.9,94,0,False,False,True
5442,303.1,312.7,1353,51.8,97,0,False,True,False
5443,303.0,312.7,1426,46.8,99,0,False,False,True
5444,303.0,312.7,2024,19.9,102,0,False,True,False
5445,303.0,312.8,1648,32.1,104,0,False,False,True
5446,303.1,312.9,1511,40.1,107,0,False,True,False
5447,303.1,312.8,1465,44.1,109,0,False,True,False
5448,303.0,312.7,1551,41.8,111,0,False,True,False
5449,303.1,312.8,2329,15.1,113,0,False,True,False
5450,303.1,312.8,1435,41.9,115,0,True,False,False
5451,303.0,312.7,1361,48.8,120,0,False,True,False
5452,303.0,312.7,1553,35.8,122,0,False,False,True
5453,303.0,312.6,1451,42.1,125,0,False,True,False
5454,303.0,312.5,1461,40.2,127,0,False,True,False
5455,303.1,312.6,1895,23.5,129,0,False,False,True
5456,303.1,312.6,1567,32.9,132,0,False,False,True
5457,303.0,312.5,1602,33.7,135,0,False,False,True
5458,303.1,312.6,1514,42.1,138,0,False,True,False
5459,303.1,312.5,1453,49.1,140,0,False,True,False
5460,303.0,312.4,1526,36.1,142,0,False,False,True
5461,302.9,312.3,1339,52.1,145,0,False,False,True
5462,302.9,312.3,1889,22.8,148,0,False,True,False
5463,302.9,312.4,1561,34.8,150,0,False,True,False
5464,302.9,312.4,1659,33.1,152,0,False,False,True
5465,302.9,312.4,1424,49.5,155,0,False,True,False
5466,302.9,312.3,1426,44.7,157,0,False,False,True
5467,302.9,312.4,1383,51.4,160,0,False,True,False
5468,302.8,312.3,1764,29.9,162,0,False,True,False
5469,302.7,312.2,1439,42.5,164,0,False,False,True
5470,302.7,312.2,1585,35.5,167,0,False,False,True
5471,302.7,312.3,1346,61.2,170,0,False,True,False
5472,302.8,312.3,1386,57.8,172,0,False,True,False
5473,302.7,312.2,1369,51.8,174,0,False,True,False
5474,302.7,312.1,1378,46.9,176,0,False,False,True
5475,302.7,312.2,1336,46.8,179,0,False,True,False
5476,302.6,312.1,1445,42.0,181,0,False,False,True
5477,302.7,312.1,1763,26.5,184,0,False,True,False
5478,302.7,312.2,1611,34.1,186,0,False,True,False
5479,302.7,312.1,1564,32.1,188,0,False,False,True
5480,302.7,312.1,1478,36.0,191,0,True,False,False
5481,302.6,312.0,1781,28.5,196,0,False,True,False
5482,302.6,312.1,1782,26.8,198,0,False,True,False
5483,302.6,312.1,2000,21.9,200,0,False,False,True
5484,302.5,312.0,1826,25.3,203,0,False,False,True
5485,302.6,312.1,1344,51.0,206,0,False,True,False
5486,302.6,312.2,1520,43.0,208,0,False,True,False
5487,302.6,312.1,1611,39.9,210,0,False,False,True
5488,302.7,312.2,1450,52.1,213,1,False,True,False
5489,302.6,312.1,1499,35.0,215,0,False,True,False
5490,302.6,312.1,1288,68.5,0,1,False,True,False
5491,302.7,312.2,1350,58.6,2,0,False,False,True
5492,302.9,312.4,1334,50.9,5,0,False,False,True
5493,302.8,312.4,1376,57.1,8,0,False,True,False
5494,302.8,312.4,1368,49.5,10,0,False,True,False
5495,302.9,312.5,1357,55.0,12,0,True,False,False
5496,302.9,312.5,1924,24.0,17,0,False,False,True
5497,302.9,312.5,1551,40.0,20,0,False,False,True
5498,302.9,312.5,1903,21.2,23,0,False,False,True
5499,302.9,312.3,1417,48.7,26,0,True,False,False
5500,302.7,312.1,1601,35.2,31,0,False,True,False
5501,302.7,312.1,1543,37.5,33,0,False,True,False
5502,302.6,312.1,1439,52.3,35,0,False,True,False
5503,302.6,312.0,1657,29.3,37,0,True,False,False
5504,302.8,312.2,1458,51.0,42,0,False,True,False
5505,302.8,312.2,1746,27.4,44,0,False,True,False
5506,302.9,312.2,1677,30.5,46,0,False,True,False
5507,302.8,312.1,1520,39.9,48,0,False,True,False
5508,302.9,312.2,1367,55.1,50,0,False,True,False
5509,302.8,312.2,1509,36.5,52,0,False,True,False
5510,302.8,312.1,1418,51.4,54,0,False,True,False
5511,302.8,312.1,1958,20.3,56,0,False,True,False
5512,302.8,312.2,1682,30.9,58,0,False,True,False
5513,302.8,312.2,1452,50.3,60,0,False,False,True
5514,302.7,312.0,1828,24.0,63,0,False,True,False
5515,302.7,312.0,1484,41.5,65,0,True,False,False
5516,302.6,312.0,1674,32.2,70,0,False,True,False
5517,302.6,311.9,1448,49.5,72,0,False,True,False
5518,302.5,311.8,2023,19.1,74,0,False,False,True
5519,302.5,311.9,1452,47.4,77,0,False,True,False
5520,302.6,312.0,1496,45.0,79,0,False,False,True
5521,302.6,311.9,1397,46.9,82,0,False,True,False
5522,302.6,311.9,1453,39.1,84,0,False,True,False
5523,302.5,311.9,1524,34.8,86,0,False,False,True
5524,302.6,311.9,1633,30.9,89,0,False,True,False
5525,302.6,312.0,1363,45.7,91,0,False,False,True
5526,302.5,311.9,1520,44.9,94,0,False,True,False
5527,302.5,311.9,1532,38.8,96,0,False,False,True
5528,302.4,311.8,1384,50.9,99,0,False,True,False
5529,302.4,311.8,1539,39.9,101,0,False,False,True
5530,302.3,311.8,1355,50.1,104,0,False,False,True
5531,302.3,311.7,1504,37.3,107,0,False,False,True
5532,302.4,311.8,1476,46.6,110,0,False,True,False
5533,302.4,311.7,1721,26.9,112,0,False,True,False
5534,302.3,311.7,1494,37.1,114,0,False,False,True
5535,302.3,311.7,1465,43.5,117,0,False,True,False
5536,302.3,311.8,1363,54.0,119,1,False,False,True
5537,302.4,311.8,1648,30.0,122,0,False,True,False
5538,302.3,311.8,1879,23.0,124,0,False,False,True
5539,302.3,311.7,1482,39.0,127,0,True,False,False
5540,302.4,311.8,1493,38.4,132,0,False,True,False
5541,302.4,311.8,1433,42.2,134,0,False,True,False
5542,302.3,311.7,1400,41.6,136,0,False,True,False
5543,302.4,311.8,1255,59.0,138,0,False,True,False
5544,302.2,311.7,1471,45.6,140,0,False,True,False
5545,302.2,311.6,1357,44.2,142,0,True,False,False
5546,302.3,311.7,1453,41.2,147,0,False,True,False
5547,302.3,311.7,1540,28.9,149,0,False,False,True
5548,302.3,311.8,1605,35.2,152,0,False,True,False
5549,302.3,311.9,1374,52.4,154,0,True,False,False
5550,302.3,311.9,1508,42.3,159,0,False,False,True
5551,302.4,311.9,1366,47.3,162,0,True,False,False
5552,302.5,312.0,1579,35.7,167,0,True,False,False
5553,302.5,311.9,1306,59.7,172,0,False,True,False
5554,302.5,312.0,1521,40.2,174,0,False,False,True
5555,302.5,312.0,1411,44.2,177,0,False,True,False
5556,302.5,312.0,1357,42.0,179,0,True,False,False
5557,302.5,312.0,1436,43.5,184,0,False,False,True
5558,302.5,311.9,1553,40.1,187,0,False,True,False
5559,302.5,312.0,1451,43.2,189,0,False,False,True
5560,302.4,311.9,1541,37.9,192,0,False,True,False
5561,302.3,311.7,1341,46.3,194,0,False,False,True
5562,302.3,311.7,1648,32.1,197,0,False,True,False
5563,302.3,311.7,1640,31.5,199,0,False,False,True
5564,302.4,311.8,1416,46.1,202,0,False,True,False
5565,302.4,311.9,1671,29.9,204,0,False,True,False
5566,302.4,312.0,1457,45.5,206,0,False,True,False
5567,302.5,312.0,1445,54.8,0,0,False,False,True
5568,302.5,312.1,1534,38.6,3,0,False,True,False
5569,302.4,312.0,1508,36.9,5,0,False,True,False
5570,302.4,312.1,1492,47.7,7,0,False,False,True
5571,302.4,312.0,1562,37.9,10,0,False,True,False
5572,302.4,312.0,1545,36.4,12,0,False,True,False
5573,302.5,312.2,1738,25.3,14,0,False,True,False
5574,302.4,312.0,1305,49.1,16,0,False,True,False
5575,302.4,312.0,1477,39.7,18,0,True,False,False
5576,302.4,312.0,1457,43.4,23,0,True,False,False
5577,302.4,312.1,1455,40.4,28,0,False,True,False
5578,302.5,312.2,1574,38.7,30,0,False,True,False
5579,302.6,312.2,1695,27.1,32,0,False,True,False
5580,302.6,312.2,1458,38.8,34,0,False,False,True
5581,302.5,312.1,1454,47.6,37,0,False,False,True
5582,302.5,312.0,2052,18.9,40,0,False,True,False
5583,302.5,312.0,1673,29.9,42,0,False,True,False
5584,302.4,311.9,1578,29.9,44,0,False,True,False
5585,302.5,312.0,1642,29.1,46,0,False,False,True
5586,302.4,311.8,1557,31.5,49,0,False,False,True
5587,302.5,311.9,1481,42.9,52,0,False,True,False
5588,302.5,311.8,1566,37.6,54,0,False,False,True
5589,302.5,311.9,1298,57.5,57,0,False,False,True
5590,302.5,311.9,1340,59.4,60,0,False,False,True
5591,302.5,312.0,1574,33.8,63,0,False,True,False
5592,302.5,311.9,1437,46.7,65,0,False,True,False
5593,302.6,311.9,1354,48.0,67,0,False,True,False
5594,302.6,311.9,1598,35.5,69,0,False,True,False
5595,302.7,312.0,1944,21.4,71,0,False,False,True
